dataset,category,n_digit,codebook_size,sid_quantizer,sent_emb_model,sent_emb_pca,target_item,collision_size,sid,others
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009N5L016,26,"(56, 163, 180, 179)",B002OKWHVO;B001BVI982;B001C3Q9BI;B009HVH9PW;B002OKSGAK;B005M0313Q;B004TDQ0WQ;B008VS8M58;B000YQ5A9Q;B001KA8ULK;B000T405DY;B002OKZTWS;B005M04IKG;B002OIT60G;B004TDPZU4;B002OPC7GE;B002OKSL8W;B0030VEW4G;B000S5VWIG;B0031FHSII;B001A58NRQ;B0030V9520;B0030VD4EU;B00B0SVFNC;B002J3LFRS;B002OKZPZO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NKJXFQ,1,"(127, 82, 212, 156)",B00BF0J2MG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NKL462,1,"(127, 82, 212, 47)",B00H27XAAG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NN2KDK,2,"(250, 94, 246, 239)",B000MNG946;B000ECUQA8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NN5T06,1,"(250, 94, 246, 182)",B002CMNXT4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NZVQ7O,1,"(228, 168, 233, 39)",B005HQ2JC4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009NZVZ3E,8,"(170, 103, 138, 174)",B004D6H1WC;B004ZAIXSC;B003Z5CTV0;B00449YYM8;B00B90H1T8;B00653996C;B003FYJU9A;B00E6OOK0C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009O0JRYM,2,"(63, 216, 104, 111)",B00A9UNNJG;B003C7YTG4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009P9ROII,8,"(119, 2, 205, 92)",B005AC1H6Y;B00180NZ8K;B000LG06UW;B004510DF2;B000NPXWMU;B007O5B0LC;B00DIUM8BS;B002IN6LKA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009PA1KJG,2,"(85, 188, 158, 212)",B00245LJX6;B000LG3SOI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009PA6PLY,1,"(121, 212, 109, 175)",B0036S5W42
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009PCCES0,2,"(100, 91, 213, 191)",B009PCGSL4;B009PCIAGU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009PCGSL4,2,"(100, 91, 213, 191)",B009PCCES0;B009PCIAGU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009PWE6RW,2,"(38, 156, 169, 30)",B008KXDO8Y;B008L71FAS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009QX8B2Q,7,"(228, 156, 169, 30)",B006QQX3C4;B006QT7FFC;B00BHB63H0;B00DDHHHDU;B005WPFVPC;B00C2MHNJK;B00BXU24NM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009R6B2ZA,1,"(113, 118, 207, 97)",B009R6B4G2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009R6B4G2,1,"(113, 118, 207, 97)",B009R6B2ZA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009RHCQXG,3,"(99, 182, 204, 20)",B00AFENQZC;B000I52BUE;B00AFEO5CA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009RVJ34C,2,"(30, 138, 244, 103)",B005I4T51S;B008FRYTWA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009S3JWLS,3,"(56, 163, 180, 182)",B004V95JAC;B008W43MRE;B009COFBM2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009SAY5ZY,3,"(114, 8, 200, 118)",B0085Y4JF0;B006OOJJN0;B006FOGIRO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009SD8JC6,1,"(188, 129, 72, 103)",B001FXMQQM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009SF2MRC,2,"(168, 86, 46, 220)",B007DL7BLK;B0030UM5BE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009SF7QBE,2,"(160, 86, 17, 27)",B00EKY54P8;B00CBRV5JA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009SM5IR6,1,"(159, 122, 193, 188)",B000Q5K0L8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009T9QXXQ,2,"(121, 76, 228, 220)",B004DH0YEI;B009T9QY3A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009T9QY3A,2,"(121, 76, 228, 220)",B009T9QXXQ;B004DH0YEI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009TBESRW,1,"(162, 232, 249, 99)",B004GFDTNA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009UW31MS,1,"(86, 20, 204, 40)",B006H1ZDBC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009V5HXGO,2,"(57, 17, 136, 169)",B001BR1O74;B001M4H5RE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009VWF2EC,1,"(8, 156, 252, 30)",B009WFLH3I
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009VWM8YO,3,"(254, 77, 89, 59)",B0066Q4GSO;B0066Q4F3A;B0026A6YIO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009WFLH3I,1,"(8, 156, 252, 30)",B009VWF2EC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009X0UJRM,3,"(71, 216, 104, 207)",B0000AVDB0;B00ARWLKXC;B003K27A8K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009XXKALO,1,"(106, 84, 191, 8)",B00A3B7ZE0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009YSFT7S,31,"(142, 226, 105, 173)",B000E3E130;B000E39T50;B000E3FKTO;B001ECQPUW;B000E39T3C;B000BQWWIQ;B000E3FKVC;B000E3C3OE;B001ECQPNY;B000P3WS02;B000E39T5K;B00469AX62;B0029KHB10;B000E39T0K;B000WXPTBA;B000E39T4Q;B0000BY57W;B000E39T1Y;B000E3C3LC;B003JFOZEU;B000E3E13A;B000E3FKTE;B000E3E126;B000EYW8V6;B007N5ZULO;B000E3E11W;B000E3FKU8;B000E3C3JY;B000WTYYFG;B0010XFKF6;B000EZ0ELQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009YZMB9A,1,"(184, 111, 221, 108)",B00BTKK9YC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009ZJ5L92,24,"(236, 192, 182, 168)",B008K7WQ8E;B002TTDKCU;B0067PFYAI;B009B1SB78;B005ALTGVS;B002JJSP5W;B008MLVC3S;B00AC8G8C4;B005IGOTE4;B0089Q3HOS;B002HJ1CK4;B00HBZGT6G;B00BJD8LTO;B00J77V5LK;B00A9GX5Y8;B007V68QKC;B0051OQXUG;B008OV21JU;B00CMALALE;B007Z1QPSI;B001B6LFLU;B0029N3SDC;B006J7URUQ;B00CMUPQE6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009ZLBHDO,1,"(42, 44, 205, 162)",B003NZ9W9E
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B009ZMZDYM,1,"(60, 59, 234, 133)",B00CQNJB0Y
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A03LS3U,1,"(241, 82, 157, 68)",B004X7I7A6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A17I99Q,1,"(104, 10, 184, 56)",B00GOGV314
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A1MHN2U,1,"(1, 82, 222, 117)",B00430F9HW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A3B7ZE0,1,"(106, 84, 191, 8)",B009XXKALO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A3OC00G,1,"(116, 23, 197, 171)",B004B924OG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A45MZN6,9,"(167, 49, 170, 181)",B0034C6GDG;B0007ZF4Q8;B00ABA08F6;B000SORRSQ;B00BFWKGI8;B001MTI2E4;B004CV2YXE;B001F1ZFPS;B000C9DCG8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A470DQA,6,"(224, 132, 170, 109)",B001O2L80E;B004ERKCIA;B001O2PKGM;B00A470FKE;B00A470FMM;B00A470DQK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A470DQK,6,"(224, 132, 170, 109)",B001O2L80E;B004ERKCIA;B001O2PKGM;B00A470FKE;B00A470DQA;B00A470FMM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A470FKE,6,"(224, 132, 170, 109)",B001O2L80E;B004ERKCIA;B001O2PKGM;B00A470DQA;B00A470FMM;B00A470DQK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A470FMM,6,"(224, 132, 170, 109)",B001O2L80E;B004ERKCIA;B001O2PKGM;B00A470FKE;B00A470DQA;B00A470DQK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A4EBARE,1,"(144, 128, 60, 228)",B006P4FS16
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A6TBITM,2,"(228, 156, 201, 199)",B00FTHGZU8;B00A6TGZC2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A6U2EYE,3,"(229, 74, 23, 180)",B001EWEQ44;B001EWEQ3A;B007BF61GO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A750QIE,4,"(245, 41, 222, 253)",B00386VMWI;B007M6W3A0;B004DI5H26;B00CF7KVGE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A7EXF4C,1,"(12, 66, 239, 249)",B00177J4JS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A7F0EKO,1,"(43, 86, 156, 113)",B00A7EP4ZA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A7L6ORK,3,"(13, 115, 253, 25)",B005NGNTOA;B006WG9UI4;B000F9N6T8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A7UM9CK,4,"(0, 104, 156, 117)",B007JC6A9M;B007JC6AAG;B007JC6ACY;B007JBUA62
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A8058CW,6,"(156, 120, 91, 116)",B00B4XZ35E;B00B4XZ0UM;B00B4XYVL6;B00B4XYYBS;B00B4XZ5SE;B00B4XYPAI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A8DKTX2,9,"(173, 58, 170, 28)",B0028KDC82;B0042JFAUK;B0026HYWRW;B0006OH4WC;B0032HSD1Q;B00ARJR796;B001MPU106;B002C9MSAC;B000WG0L74
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A8E2ZZQ,2,"(68, 255, 128, 160)",B0049DW4X0;B004M2DXY2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A8EK5F8,3,"(246, 62, 235, 211)",B001HBHNHE;B00A8EK5Z8;B00G3BYU0G
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A9GX5Y8,24,"(236, 192, 182, 168)",B008K7WQ8E;B002TTDKCU;B0067PFYAI;B009B1SB78;B005ALTGVS;B002JJSP5W;B008MLVC3S;B009ZJ5L92;B00AC8G8C4;B005IGOTE4;B0089Q3HOS;B002HJ1CK4;B00HBZGT6G;B00BJD8LTO;B00J77V5LK;B007V68QKC;B0051OQXUG;B008OV21JU;B00CMALALE;B007Z1QPSI;B001B6LFLU;B0029N3SDC;B006J7URUQ;B00CMUPQE6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A9L30M0,1,"(52, 117, 228, 182)",B009ES1OK4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A9PWUOK,1,"(244, 22, 2, 167)",B00AXVTQ38
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00A9UNNJG,2,"(63, 216, 104, 111)",B009O0JRYM;B003C7YTG4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AAORNFQ,15,"(137, 191, 222, 123)",B00ADQOYR6;B00ADQQMC6;B006ZNF8T4;B005D7JXB2;B004V9EW9Q;B005V1KQRA;B005CR0W0E;B005D7LMGG;B004JH6GM6;B0064OAIDA;B004JGNTWM;B006ZNCCSE;B005CWJUJI;B0064OCEUU;B00IZ3IY5W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AB40QCW,2,"(192, 140, 40, 246)",B00AB44QIW;B00AB44O98
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AB44O98,2,"(192, 140, 40, 246)",B00AB44QIW;B00AB40QCW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AB44QIW,2,"(192, 140, 40, 246)",B00AB40QCW;B00AB44O98
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AB63708,11,"(87, 147, 187, 55)",B0002YSBXW;B0029BE7AW;B000M7SY0Y;B000G2TOMM;B007HOB4FC;B001CBBPHI;B00DVKUDPI;B005A15YUU;B008LOW38E;B000UU4EU2;B008BR7FKC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ABA08F6,9,"(167, 49, 170, 181)",B0034C6GDG;B0007ZF4Q8;B000SORRSQ;B00BFWKGI8;B001MTI2E4;B004CV2YXE;B001F1ZFPS;B00A45MZN6;B000C9DCG8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ABHB3SA,4,"(43, 177, 214, 113)",B004VXZJYE;B00792SU8G;B001QTHBQ0;B003IN2FQI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AC8G8C4,24,"(236, 192, 182, 168)",B008K7WQ8E;B002TTDKCU;B0067PFYAI;B009B1SB78;B005ALTGVS;B002JJSP5W;B008MLVC3S;B009ZJ5L92;B005IGOTE4;B0089Q3HOS;B002HJ1CK4;B00HBZGT6G;B00BJD8LTO;B00J77V5LK;B00A9GX5Y8;B007V68QKC;B0051OQXUG;B008OV21JU;B00CMALALE;B007Z1QPSI;B001B6LFLU;B0029N3SDC;B006J7URUQ;B00CMUPQE6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ADET0XQ,2,"(188, 184, 60, 175)",B002OUFHMU;B0094390CS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ADQOYR6,15,"(137, 191, 222, 123)",B00ADQQMC6;B006ZNF8T4;B005D7JXB2;B004V9EW9Q;B005V1KQRA;B005CR0W0E;B005D7LMGG;B004JH6GM6;B0064OAIDA;B004JGNTWM;B00AAORNFQ;B006ZNCCSE;B005CWJUJI;B0064OCEUU;B00IZ3IY5W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ADQQMC6,15,"(137, 191, 222, 123)",B00ADQOYR6;B006ZNF8T4;B005D7JXB2;B004V9EW9Q;B005V1KQRA;B005CR0W0E;B005D7LMGG;B004JH6GM6;B0064OAIDA;B004JGNTWM;B00AAORNFQ;B006ZNCCSE;B005CWJUJI;B0064OCEUU;B00IZ3IY5W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ADX6ZYY,14,"(104, 74, 90, 221)",B000NNX3WG;B00553XXMY;B000NNX47U;B001B13J14;B000NNQKGC;B003TV7FHI;B00BOK39T4;B001E0PZWS;B00553YP4E;B000VT2EX6;B003WDTI78;B0013SZ9K4;B003RLLDV4;B00553XXG0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AE00Y84,1,"(64, 181, 130, 148)",B0010VXEB0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AEPHHDE,3,"(16, 142, 140, 214)",B001WJ59BI;B001WJ5AJ4;B002TUSJWA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AFENQZC,3,"(99, 182, 204, 20)",B000I52BUE;B00AFEO5CA;B009RHCQXG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AFEO5CA,3,"(99, 182, 204, 20)",B00AFENQZC;B000I52BUE;B009RHCQXG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AGJ4ZJW,19,"(68, 21, 73, 160)",B00363V43K;B00363X1IG;B00363WZY2;B001TR7QZA;B00363PTGI;B0079QHQ2S;B00363V3OK;B002EIU14Q;B00363X1M2;B008G3Z8U0;B00363X1DQ;B000ZH6RQ4;B003FKJX5A;B002H10PW8;B004J2GUTK;B00363PRK6;B001M0O4O0;B004D33WKK;B00363PSKK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AGYZV40,1,"(100, 156, 201, 39)",B008KKNNKG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AH3DCAA,14,"(189, 11, 78, 60)",B0006AAS4M;B000JQFX1G;B005FN11HS;B000GX8WAG;B005FMZ3ZA;B005FMZ364;B001D9FGAG;B002XC6VYM;B0009P66Z4;B004UBBG3U;B000OP5GDW;B004Z0HF6S;B004R09A4G;B000EIA0LW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AHJMLYW,1,"(97, 222, 218, 85)",B0059DZQW0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AI7I57K,2,"(246, 235, 140, 87)",B0079QNRKS;B0054SQJZS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AJ212WY,2,"(79, 227, 240, 209)",B003XIHVY4;B003XIHXEC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AKFYOL6,2,"(195, 17, 117, 169)",B00466I8YY;B00AKG8K06
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ALV6HUA,2,"(186, 5, 218, 192)",B003BLOZ92;B007FTCTXA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ALVD8VG,4,"(179, 210, 88, 174)",B000FJOTB2;B00B0E1MB6;B0076NIO48;B002YOKWGW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AM4K6K8,4,"(41, 147, 105, 156)",B00ASP3YZK;B00BCLP0F6;B00BCM1ORI;B00ASP9VW0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AOH8VWI,1,"(184, 30, 116, 181)",B0051EOKPG
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AP30RVE,6,"(74, 213, 96, 182)",B006U0Z5OU;B006U0Z3BK;B004LSKMW8;B0075D374Q;B006U0YZPA;B005127IEI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00APP5AUU,13,"(78, 197, 188, 197)",B0007LOXSW;B001F4S0CK;B000AM19M6;B001OR8KVO;B00BP1WHBS;B0006H3N4W;B000AM17M8;B003RXL3VC;B00BWG1S2U;B00BGE59BO;B00GI1G6TO;B001KNSCQA;B001KNWC34
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AQ4F19K,4,"(63, 34, 137, 116)",B00012PDMW;B002GF79QA;B000XJ7R54;B00BL83I22
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AQ6E5XQ,2,"(190, 230, 76, 245)",B005257ZDS;B0015850JW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AR2H7E8,1,"(184, 111, 215, 108)",B007FXOX8U
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ARAODCE,1,"(62, 215, 65, 213)",B009327U4K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AREJIBQ,2,"(29, 212, 36, 248)",B005EOD6JE;B003XI5RYK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ARJR796,9,"(173, 58, 170, 28)",B0028KDC82;B0042JFAUK;B0026HYWRW;B0006OH4WC;B00A8DKTX2;B0032HSD1Q;B001MPU106;B002C9MSAC;B000WG0L74
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ARWLKXC,3,"(71, 216, 104, 207)",B0000AVDB0;B009X0UJRM;B003K27A8K
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00AS3QNQO,3,"(118, 86, 13, 27)",B0056GW4M0;B007H0R3QK;B0062A2GJU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASJQGDS,1,"(129, 192, 142, 94)",B0093VAVNI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASP3YZK,4,"(41, 147, 105, 156)",B00AM4K6K8;B00BCLP0F6;B00BCM1ORI;B00ASP9VW0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASP9VW0,4,"(41, 147, 105, 156)",B00AM4K6K8;B00ASP3YZK;B00BCLP0F6;B00BCM1ORI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASSOGMC,8,"(125, 46, 250, 114)",B001OD3ERS;B001PLG7UK;B00C45GW8S;B00ASSR264;B001M4KXDM;B002UO3T1G;B00ASSOHH6;B00H643FXM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASSOHH6,8,"(125, 46, 250, 114)",B001OD3ERS;B001PLG7UK;B00C45GW8S;B00ASSR264;B001M4KXDM;B002UO3T1G;B00ASSOGMC;B00H643FXM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASSQYK4,11,"(125, 35, 250, 114)",B004C94X12;B000ELQNYM;B00C45HSGI;B00C45HMBY;B00ASSR020;B003R8K6EM;B00005AM87;B000BT6Q3K;B004C966JE;B003R8K6SS;B00ASSQZKI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASSQZKI,11,"(125, 35, 250, 114)",B004C94X12;B000ELQNYM;B00C45HSGI;B00C45HMBY;B00ASSR020;B003R8K6EM;B00005AM87;B000BT6Q3K;B004C966JE;B00ASSQYK4;B003R8K6SS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B00ASSR020,11,"(125, 35, 250, 114)",B004C94X12;B000ELQNYM;B00C45HSGI;B00C45HMBY;B003R8K6EM;B00005AM87;B000BT6Q3K;B004C966JE;B00ASSQYK4;B003R8K6SS;B00ASSQZKI
